date,ABCB4,ABEV3,ANIM3,AMAR3,ARZZ3,AZUL4,B3SA3,BBAS3,BBDC3,BBSE3,BEEF3,BIDI3,BKBR3,BPAC3,BRDT3,BRFS3,BRML3,BTOW3,CAML3,CARD3,CCRO3,CEAB3,CIEL3,CNTO3,COGN3,CRFB3,CSMG3,CSAN3,CSNA3,CVCB3,CYRE3,DIRR3,ECOR3,EGIE3,ELET3,ELET3,EMBR3,ENAT3,ENBR3,EVEN3,EQTL3,ETER3,EZTC3,FHER3,FLRY3,GFSA3,GNDI3,GOLL4,GRND3,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA3,ITUB3,JBSS3,JHSF3,KLBN11,LEVE3,LINX3,LOGN3,LREN3,LWSA3,MDIA3,MEAL3,MGLU3,MILS3,MRFG3,MRVE3,MYPK3,NEOE3,NTCO3,OIBR3,PCAR3,PETR3,POSI3,PRIO3,QUAL3,RADL3,RAIL3,RENT3,SANB11,SAPR11,SBSP3,SHUL4,SQIA3,STBP3,SUZB3,TCSA3,TIMS3,TOTS3,TRIS3,TUPY3,UGPA3,USIM5,VALE3,VIVT3,VLID3,VVAR3,WEGE3,WIZS3,YDUQ3
2020-10-11,0,0,0,46,0,21,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,34,34,29,0,0,0,0,0,0,0,0,0,0,29,53,0,43,0,0,0,0,0,38,34,0,0,0,0,0,0,0,0,57,0,0,0,100,0,0,24,0,0,0,49,0,0,45,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
2020-10-18,0,26,48,0,0,21,0,0,86,48,0,0,0,0,0,0,0,0,0,0,0,0,31,0,55,0,93,0,0,0,0,0,83,51,0,0,0,0,0,0,0,50,99,0,0,0,0,30,0,100,0,0,0,52,0,0,79,0,0,0,0,0,51,91,0,0,94,0,51,0,0,0,0,13,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,58,0,0,38,0,0,0,9,0,31,35,100,0,0
2020-10-25,51,51,47,0,92,0,0,63,0,0,0,0,94,0,0,32,0,0,0,0,0,0,0,0,28,50,0,0,30,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,37,0,0,0,0,0,0,0,83,32,0,0,0,0,0,33,0,0,0,0,0,0,0,9,0,0,34,0,0,0
2020-11-01,0,0,20,0,0,35,0,53,0,40,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,22,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,44,0,0,0,0,0,0,48,0,0,0,0,0,0,0,73,0,0,0,27,8,0,0,14,14,0,0
2020-11-08,0,0,0,0,0,100,0,30,0,0,0,87,0,0,0,31,0,0,0,0,0,0,0,0,26,0,0,84,29,0,0,0,0,49,0,0,27,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,25,84,0,0,0,0,0,53,0,0,0,50,75,18,0,0,0,0,0,0,0,0,0,50,0,0,0,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,16,0,0
2020-11-15,0,0,69,0,0,0,0,31,0,0,54,0,0,0,46,0,0,0,0,0,45,0,0,0,0,49,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,51,0,52,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,94,0,0,0,36,0,0,0,0,52,82,0,81,0,0,0,0,0,0,0,0,0,85,0,0,0,0,9,0,0,50,16,0,0
2020-11-22,0,0,23,0,0,42,0,31,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,49,0,0,47,44,0,29,0,0,0,0,0,26,0,0,39,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,37,0,34,0,0,0,0,45,0,0,58,0,0,0,0,34,0,0,0,37,0,0,0,9,0,0,17,34,0,0
2020-11-29,0,0,0,0,0,20,0,61,0,46,0,0,0,0,0,63,0,76,0,45,0,0,0,0,0,0,0,0,0,76,55,0,79,49,0,0,28,55,0,51,0,48,0,0,0,0,0,0,0,0,0,0,88,13,0,0,38,100,0,0,0,0,0,0,51,76,18,0,0,0,98,0,0,24,0,0,0,47,0,81,0,0,0,56,0,0,0,0,32,0,0,0,0,0,0,0,9,91,0,100,0,0,0
2020-12-06,50,0,22,0,0,60,0,30,0,0,0,0,0,0,0,0,0,75,46,0,0,0,0,0,26,0,0,0,0,0,0,0,78,0,0,0,0,56,0,0,0,47,0,0,45,0,0,0,0,0,42,0,0,0,0,46,0,0,0,0,0,0,0,0,0,75,54,0,100,0,0,0,100,35,100,0,0,0,50,0,43,0,0,0,60,0,0,99,0,0,0,0,0,83,0,0,9,0,0,33,0,45,0
2020-12-13,100,25,0,0,0,0,0,92,0,46,54,0,0,0,0,32,0,0,0,0,90,0,31,0,27,0,0,0,0,39,0,0,0,100,0,0,56,0,0,0,0,0,0,0,0,0,51,29,0,0,0,0,0,13,86,95,38,34,34,0,0,0,0,0,0,0,56,0,0,0,0,0,50,84,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,41,0,0,0,0,17,0,0,0
2020-12-20,0,0,0,0,0,22,0,66,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,79,0,0,0,53,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,10,0,0,0,0,0,0
2020-12-27,0,26,0,0,0,21,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,31,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0,52,17,0,0
2021-01-03,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,36,74,0,0,0,0,29,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,98,0,50,0,0,0,0,12,82,0,0,32,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,9,0,0,32,31,0,0
2021-01-10,47,0,45,0,0,20,0,30,0,0,0,0,0,0,0,31,0,0,0,0,0,0,29,0,26,0,0,0,0,74,0,0,0,47,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,33,0,0,0,0,0,0,0,18,0,48,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,35,0,0,0,9,0,0,0,15,0,0
2021-01-17,0,0,67,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,55,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,12,0,46,37,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,35,0,0,0,46,0,0,0,79,0,0,0,0,0,0,31,0,0,0,0,0,40,0,18,0,0,33,0,0,0
2021-01-24,49,0,45,0,0,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,29,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,16,0,0,0
2021-01-31,0,0,23,0,0,41,0,0,0,46,0,88,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,100,100,28,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,13,0,0,0,0,0,0,0,0,49,43,0,0,18,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2021-02-07,0,0,52,0,0,0,0,35,0,0,60,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,33,0,0,0,0,57,38,38,32,0,0,0,66,0,0,0,0,0,0,32,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,100,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,37,0,100,0,0,0,0,0,10,0,0,0,0,0,0
